COMMAND     PID   USER   FD      TYPE             DEVICE    SIZE/OFF                NODE NAME
SafariLau   869 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
SafariLau   869 dwywdo  txt       REG                1,5      951136            20667323 /Library/Apple/System/Library/StagedFrameworks/Safari/SafariCore.framework/Versions/A/SafariCore
SafariLau   869 dwywdo  txt       REG                1,5      149600            20667462 /Library/Apple/System/Library/StagedFrameworks/Safari/SafariFoundation.framework/Versions/A/SafariFoundation
SafariLau   869 dwywdo  txt       REG                1,5    17903936            20667764 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/WebKit
SafariLau   869 dwywdo  txt       REG                1,5    24387056            20668325 /Library/Apple/System/Library/StagedFrameworks/Safari/JavaScriptCore.framework/Versions/A/JavaScriptCore
SafariLau   869 dwywdo  txt       REG                1,5     3765312            20665058 /Library/Apple/System/Library/StagedFrameworks/Safari/WebKitLegacy.framework/Versions/A/WebKitLegacy
SafariLau   869 dwywdo  txt       REG                1,5    62526384            20668311 /Library/Apple/System/Library/StagedFrameworks/Safari/WebCore.framework/Versions/A/WebCore
SafariLau   869 dwywdo  txt       REG                1,5    12039808            20664960 /Library/Apple/System/Library/StagedFrameworks/Safari/libwebrtc.dylib
SafariLau   869 dwywdo  txt       REG                1,5       22560            20664592 /Library/Apple/System/Library/StagedFrameworks/Safari/WebInspectorUI.framework/Versions/A/WebInspectorUI
SafariLau   869 dwywdo  txt       REG                1,5     4356768            20667477 /Library/Apple/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/SafariShared
SafariLau   869 dwywdo  txt       REG                1,5     1727120            20667827 /Library/Apple/System/Library/StagedFrameworks/Safari/SafariSharedUI.framework/Versions/A/SafariSharedUI
SafariLau   869 dwywdo  txt       REG                1,5     1282672            20665050 /Library/Apple/System/Library/StagedFrameworks/Safari/WebInspector.framework/Versions/A/WebInspector
SafariLau   869 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
SafariLau   869 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
SafariLau   869 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
SafariLau   869 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
SafariLau   869 dwywdo    2u      CHR                3,2         0t0                 310 /dev/null
Google      881 dwywdo  cwd       DIR                1,5         736                   2 /
Google      881 dwywdo  txt       REG                1,5      240928            31879469 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
Google      881 dwywdo  txt       REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      881 dwywdo  txt       REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      881 dwywdo  txt       REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      881 dwywdo  txt       REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      881 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
Google      881 dwywdo  txt       REG                1,5   165254016            31879419 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Google Chrome Framework
Google      881 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Google      881 dwywdo  txt       REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      881 dwywdo  txt       REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      881 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
Google      881 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
Google      881 dwywdo    2u      CHR                3,2     0t71900                 310 /dev/null
Google      881 dwywdo    3r      REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      881 dwywdo    4r      REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      881 dwywdo    5r      REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      881 dwywdo    6r      REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      881 dwywdo    7r      REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      881 dwywdo    8r      REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      881 dwywdo    9u   KQUEUE                                                    count=0, state=0x12
Google      881 dwywdo   10u   KQUEUE                                                    count=0, state=0x12
Google      881 dwywdo   11r      CHR               14,1      0t4096                 586 /dev/urandom
Google      881 dwywdo   13r      REG                1,5      186832            32008362 /Users/dwywdo/Library/Application Support/Google/Chrome/Subresource Filter/Indexed Rules/29/9.28.0/Ruleset Data
Google      881 dwywdo   14u      REG                1,5       68057            34298918 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/T/.com.google.Chrome.4j6ZEr
Google      881 dwywdo   87      PIPE 0xc2b44274c5105a24       16384                     
Google      898 dwywdo  cwd       DIR                1,5         736                   2 /
Google      898 dwywdo  txt       REG                1,5      240928            31879469 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
Google      898 dwywdo  txt       REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      898 dwywdo  txt       REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      898 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Google      898 dwywdo  txt       REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      898 dwywdo  txt       REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      898 dwywdo  txt       REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      898 dwywdo  txt       REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      898 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
Google      898 dwywdo  txt       REG                1,5   165254016            31879419 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Google Chrome Framework
Google      898 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
Google      898 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
Google      898 dwywdo    2u      CHR                3,2     0t71900                 310 /dev/null
Google      898 dwywdo    3r      REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      898 dwywdo    4r      REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      898 dwywdo    5r      REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      898 dwywdo    6r      REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      898 dwywdo    7r      REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      898 dwywdo    8r      REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      898 dwywdo    9u   KQUEUE                                                    count=0, state=0x12
Google      898 dwywdo   10u   KQUEUE                                                    count=0, state=0x12
Google      898 dwywdo   11r      CHR               14,1      0t4096                 586 /dev/urandom
Google      898 dwywdo   12u      REG                1,5           0            34298947 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/T/.com.google.Chrome.HMITl5
Google      898 dwywdo   13r      REG                1,5      186832            32008362 /Users/dwywdo/Library/Application Support/Google/Chrome/Subresource Filter/Indexed Rules/29/9.28.0/Ruleset Data
Google      898 dwywdo   98      PIPE 0x28331e45838cb885       16384                     
Notion      901 dwywdo  cwd       DIR                1,5         736                   2 /
Notion      901 dwywdo  txt       REG                1,5      291744            27772970 /Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS/Notion Helper (Renderer)
Notion      901 dwywdo  txt       REG                1,5   135608672            27772728 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Electron Framework
Notion      901 dwywdo  txt       REG                1,5      318592            27772943 /Applications/Notion.app/Contents/Frameworks/Squirrel.framework/Versions/A/Squirrel
Notion      901 dwywdo  txt       REG                1,5      579344            27772924 /Applications/Notion.app/Contents/Frameworks/ReactiveObjC.framework/Versions/A/ReactiveObjC
Notion      901 dwywdo  txt       REG                1,5      314656            27772953 /Applications/Notion.app/Contents/Frameworks/Mantle.framework/Versions/A/Mantle
Notion      901 dwywdo  txt       REG                1,5     3057120            27772909 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Libraries/libffmpeg.dylib
Notion      901 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
Notion      901 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Notion      901 dwywdo  txt       REG                1,5    10527632            27772809 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/icudtl.dat
Notion      901 dwywdo  txt       REG                1,5      172276            27772869 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/v8_context_snapshot.x86_64.bin
Notion      901 dwywdo  txt       REG                1,5       88354            27772774 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/chrome_100_percent.pak
Notion      901 dwywdo  txt       REG                1,5      133716            27772754 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/chrome_200_percent.pak
Notion      901 dwywdo  txt       REG                1,5       84047            27772752 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/en.lproj/locale.pak
Notion      901 dwywdo  txt       REG                1,5     5010316            27772855 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/resources.pak
Notion      901 dwywdo  txt       REG                1,5      773236 1152921500312082787 /System/Library/Fonts/Supplemental/Arial.ttf
Notion      901 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
Notion      901 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
Notion      901 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
Notion      901 dwywdo    1u      CHR                3,2     0t10516                 310 /dev/null
Notion      901 dwywdo    2u      CHR                3,2      0t1547                 310 /dev/null
Notion      901 dwywdo    3u   KQUEUE                                                    count=0, state=0xb
Notion      901 dwywdo    4      PIPE 0x5b324c19705913f7       16384                     ->0xf17137763fd7e878
Notion      901 dwywdo    5      PIPE 0xf17137763fd7e878       16384                     ->0x5b324c19705913f7
Notion      901 dwywdo    6      PIPE 0xef1a0e28244c95bb       16384                     ->0xd6453a33c50b518e
Notion      901 dwywdo    7      PIPE 0xd6453a33c50b518e       16384                     ->0xef1a0e28244c95bb
Notion      901 dwywdo    8      PIPE 0x248a87b4a0807b73       16384                     ->0x787b845899f92967
Notion      901 dwywdo    9      PIPE 0x787b845899f92967       16384                     ->0x248a87b4a0807b73
Notion      901 dwywdo   10r      REG                1,5    10527632            27772809 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/icudtl.dat
Notion      901 dwywdo   11r      REG                1,5      172276            27772869 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/v8_context_snapshot.x86_64.bin
Notion      901 dwywdo   12r      REG                1,5       88354            27772774 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/chrome_100_percent.pak
Notion      901 dwywdo   13r      REG                1,5      133716            27772754 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/chrome_200_percent.pak
Notion      901 dwywdo   14r      REG                1,5       84047            27772752 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/en.lproj/locale.pak
Notion      901 dwywdo   15r      REG                1,5     5010316            27772855 /Applications/Notion.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/resources.pak
Notion      901 dwywdo   16u   KQUEUE                                                    count=0, state=0x12
Notion      901 dwywdo   17u   KQUEUE                                                    count=0, state=0x12
Notion      901 dwywdo   18r      CHR               14,1      0t4096                 586 /dev/urandom
Notion      901 dwywdo   19u      REG                1,5           0            34298933 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/T/.notion.id.nMAZaS
Notion      901 dwywdo   20u   KQUEUE                                                    count=0, state=0
Notion      901 dwywdo   21      PIPE 0x9e2fa718d6dccd77       16384                     ->0x16b1f84d0bce3022
Notion      901 dwywdo   22      PIPE 0x16b1f84d0bce3022       16384                     ->0x9e2fa718d6dccd77
Notion      901 dwywdo   23      PIPE 0xd5acad463461d6a1       16384                     ->0x370aa2d6927f404b
Notion      901 dwywdo   24      PIPE 0x370aa2d6927f404b       16384                     ->0xd5acad463461d6a1
Google      906 dwywdo  cwd       DIR                1,5         736                   2 /
Google      906 dwywdo  txt       REG                1,5      240928            31879469 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
Google      906 dwywdo  txt       REG                1,5   165254016            31879419 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Google Chrome Framework
Google      906 dwywdo  txt       REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      906 dwywdo  txt       REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      906 dwywdo  txt       REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      906 dwywdo  txt       REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      906 dwywdo  txt       REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      906 dwywdo  txt       REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      906 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
Google      906 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Google      906 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
Google      906 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
Google      906 dwywdo    2u      CHR                3,2     0t71900                 310 /dev/null
Google      906 dwywdo    3r      REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      906 dwywdo    4r      REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      906 dwywdo    5r      REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      906 dwywdo    6r      REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      906 dwywdo    7r      REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      906 dwywdo    8r      REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      906 dwywdo    9u   KQUEUE                                                    count=0, state=0x12
Google      906 dwywdo   10u   KQUEUE                                                    count=0, state=0x12
Google      906 dwywdo   11r      CHR               14,1      0t8192                 586 /dev/urandom
Google      906 dwywdo   12u      REG                1,5       15334            34298943 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/T/.com.google.Chrome.BGuDr2
Google      906 dwywdo   13r      REG                1,5      186832            32008362 /Users/dwywdo/Library/Application Support/Google/Chrome/Subresource Filter/Indexed Rules/29/9.28.0/Ruleset Data
Google      906 dwywdo   87      PIPE 0xe82ab2aa14b8aee6       16384                     
Google      909 dwywdo  cwd       DIR                1,5         736                   2 /
Google      909 dwywdo  txt       REG                1,5      240928            31879469 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
Google      909 dwywdo  txt       REG                1,5   165254016            31879419 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Google Chrome Framework
Google      909 dwywdo  txt       REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      909 dwywdo  txt       REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      909 dwywdo  txt       REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      909 dwywdo  txt       REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      909 dwywdo  txt       REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      909 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
Google      909 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Google      909 dwywdo  txt       REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      909 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
Google      909 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
Google      909 dwywdo    2u      CHR                3,2     0t71900                 310 /dev/null
Google      909 dwywdo    3r      REG                1,5    10413488            31879574 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/icudtl.dat
Google      909 dwywdo    4r      REG                1,5      165675            31879642 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/v8_context_snapshot.x86_64.bin
Google      909 dwywdo    5r      REG                1,5      730203            31879535 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_100_percent.pak
Google      909 dwywdo    6r      REG                1,5     1466378            31879536 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/chrome_200_percent.pak
Google      909 dwywdo    7r      REG                1,5      268154            31879546 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/en.lproj/locale.pak
Google      909 dwywdo    8r      REG                1,5     6851947            31879612 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/91.0.4472.114/Resources/resources.pak
Google      909 dwywdo    9u   KQUEUE                                                    count=0, state=0x12
Google      909 dwywdo   10u   KQUEUE                                                    count=0, state=0x12
Google      909 dwywdo   11r      CHR               14,1      0t4096                 586 /dev/urandom
Google      909 dwywdo   12u      REG                1,5           0            34298950 /private/var/folders/2p/qtgvqtpn1ws1q4dpf0ghqg1r0000gp/T/.com.google.Chrome.I348t5
Google      909 dwywdo   13r      REG                1,5      186832            32008362 /Users/dwywdo/Library/Application Support/Google/Chrome/Subresource Filter/Indexed Rules/29/9.28.0/Ruleset Data
Google      909 dwywdo   97      PIPE 0xeb3110b08eb9d547       16384                     
TextInput   913 dwywdo  cwd       DIR                1,5         736                   2 /
TextInput   913 dwywdo  txt       REG                1,5       44544 1152921500312654467 /System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher
TextInput   913 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
TextInput   913 dwywdo  txt       REG                1,5      240512            17600871 /private/var/db/timezone/tz/2021a.1.0/icutz/icutz44l.dat
TextInput   913 dwywdo  txt       REG                1,5     3757752 1152921500312654098 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/SystemAppearance.car
TextInput   913 dwywdo  txt       REG                1,5     3546456 1152921500312654094 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAquaAppearance.car
TextInput   913 dwywdo  txt       REG                1,5     1566832 1152921500312753938 /usr/lib/dyld
TextInput   913 dwywdo  txt       REG                1,5     1074864 1152921500312474189 /System/Library/Keyboard Layouts/AppleKeyboardLayouts.bundle/Contents/Resources/AppleKeyboardLayouts-L.dat
TextInput   913 dwywdo  txt       REG                1,5      136100            20694922 /System/Library/Caches/com.apple.IntlDataCache.le.kbdx
TextInput   913 dwywdo  txt       REG                1,5      149968 1152921500312647641 /usr/lib/libobjc-trampolines.dylib
TextInput   913 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
TextInput   913 dwywdo  txt       REG                1,5     2413992 1152921500312654084 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAppearance.car
TextInput   913 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
TextInput   913 dwywdo  txt       REG                1,5     2353284 1152921500312082532 /System/Library/Fonts/Helvetica.ttc
TextInput   913 dwywdo  txt       REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
TextInput   913 dwywdo  txt       REG                1,5       44467            34298007 /private/var/db/analyticsd/events.whitelist
TextInput   913 dwywdo  txt       REG                1,5      228344 1152921500312654066 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/FunctionRowAppearance.car
TextInput   913 dwywdo    0r      CHR                3,2         0t0                 310 /dev/null
TextInput   913 dwywdo    1u      CHR                3,2         0t0                 310 /dev/null
TextInput   913 dwywdo    2u      CHR                3,2         0t0                 310 /dev/null
TextInput   913 dwywdo    3r      REG                1,5      232120            11928199 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
Itsycal     953 dwywdo  cwd       DIR                1,5         736                   2 /
Itsycal     953 dwywdo  txt       REG                1,5      745632            32281474 /Applications/Itsycal.app/Contents/MacOS/Itsycal
Itsycal     953 dwywdo  txt       REG                1,5      225168            32281582 /Applications/Itsycal.app/Contents/Frameworks/MASShortcut.framework/Versions/A/MASShortcut
Itsycal     953 dwywdo  txt       REG                1,5      932096            32281572 /Applications/Itsycal.app/Contents/Frameworks/Sparkle.framework/Versions/A/Sparkle
Itsycal     953 dwywdo  txt       REG                1,5       28512            34297978 /Library/Preferences/Logging/.plist-cache.HxBNnyWk
Itsycal     953 dwywdo  txt       REG                1,5    28620288 1152921500312648613 /usr/share/icu/icudt64l.dat
Itsycal     953 dwywdo  txt       REG                1,5      240512            17600871 /private/var/db/timezone/tz/2021a.1.0/icutz/icutz44l.dat
Itsycal     953 dwywdo  txt       REG                1,5     3757752 1152921500312654098 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/SystemAppearance.car
Itsycal     953 dwywdo  txt       REG                1,5     3546456 1152921500312654094 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAquaAppearance.car
Itsycal     953 dwywdo  txt       REG                1,5     2413992 1152921500312654084 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/DarkAppearance.car
Itsycal     953 dwywdo  txt       REG                1,5     3406912 1152921500312654096 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/Assets.car
Itsycal     953 dwywdo  txt       REG                1,5     1074864 1152921500312474189 /System/Library/Keyboard Layouts/AppleKeyboardLayouts.bundle/Contents/Resources/AppleKeyboardLayouts-L.dat
Itsycal     953 dwywdo  txt       REG                1,5      136100            20694922 /System/Library/Caches/com.apple.IntlDataCache.le.kbdx
Itsycal     953 dwywdo  txt       REG                1,5      149968 1152921500312647641 /usr/lib/libobjc-trampolines.dylib
Itsycal     953 dwywdo  txt       REG                1,5      228344 1152921500312654066 /System/Library/CoreServices/SystemAppearance.bundle/Contents/Resources/FunctionRowAppearance.car
Itsycal     953 dwywdo  txt       REG                1,5     2353284 1152921500312082532 /System/Library/Fonts/Helvetica.ttc
Itsycal     953 dwywdo  txt       REG                1,5     2169148 1152921500312082586 /System/Library/Fonts/SFNS.ttf
Itsycal     953 dwywdo  txt       REG                1,5      142880            32281495 /Applications/Itsycal.app/Contents/Resources/Assets.car
Itsycal     953 dwywdo  txt       REG                1,5        5343 1152921500311895829 /usr/share/tokenizer/ja/unk.dic
Itsycal     953 dwywdo  txt       REG                1,5        4679 1152921500311895866 /usr/share/tokenizer/ko/unk.dic
Itsycal     953 dwywdo  txt       REG                1,5     1354416 1152921500312759480 /System/Library/Frameworks/AppKit.framework/Versions/C/Resources/Assets.car
